mqc_id	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller
I0-1x_HG006_grapev2_0-sent-sentd-SNPts	SNPts	I0-1x_HG006_grapev2_0	2518942743.0	2516724556.0	2209142.0	9045.0	290.0	0.008121131912501875	0.004077654408758144	0.9999998847708758	0.031065881092662024	0.9689341189073379	0.9689341189073379	HG006	giabHC	-1	-2	sent	sentd
I0-1x_HG006_grapev2_0-sent-sentd-SNPtv	SNPtv	I0-1x_HG006_grapev2_0	2518942743.0	2517892071.0	1046712.0	3960.0	128.0	0.007508817171678866	0.003769016400931975	0.9999999491638284	0.03131115459882583	0.9686888454011742	0.9686888454011742	HG006	giabHC	-1	-2	sent	sentd
I0-1x_HG006_grapev2_0-sent-sentd-INS_50	INS_50	I0-1x_HG006_grapev2_0	2518942743.0	2518740119.0	198041.0	4583.0	364.0	0.0441583843600503	0.022618248578648137	0.9999998554833249	0.07357994744289469	0.9264200525571054	0.9264200525571054	HG006	giabHC	-1	-2	sent	sentd
I0-1x_HG006_grapev2_0-sent-sentd-INS_gt50	INS_gt50	I0-1x_HG006_grapev2_0	2518942743.0	2518942733.0	10.0	0.0	0.0		0.0	1.0				HG006	giabHC	-1	-2	sent	sentd
I0-1x_HG006_grapev2_0-sent-sentd-DEL_50	DEL_50	I0-1x_HG006_grapev2_0	2518942743.0	2518738404.0	198902.0	5437.0	412.0	0.05173463756256304	0.026607744972814783	0.9999998364260727	0.07043939134894854	0.9295606086510515	0.9295606086510515	HG006	giabHC	-1	-2	sent	sentd
I0-1x_HG006_grapev2_0-sent-sentd-DEL_gt50	DEL_gt50	I0-1x_HG006_grapev2_0	2518942743.0	2518942742.0	1.0	0.0	7.0		0.0	0.9999999972210564	1.0	0.0	0.0	HG006	giabHC	-1	-2	sent	sentd
I0-1x_HG006_grapev2_0-sent-sentd-Indel_50	Indel_50	I0-1x_HG006_grapev2_0	2518942743.0	2518921949.0	20772.0	22.0	0.0	0.002113758647194466	0.0010579974992786382	1.0	0.0	1.0	1.0	HG006	giabHC	-1	-2	sent	sentd
I0-1x_HG006_grapev2_0-sent-sentd-Indel_gt50	Indel_gt50	I0-1x_HG006_grapev2_0	2518942743.0	2518942406.0	337.0	0.0	0.0		0.0	1.0				HG006	giabHC	-1	-2	sent	sentd
I0-1x_HG006_grapev2_0-sent-sentd-All	All	I0-1x_HG006_grapev2_0	2518942743.0	2515245779.0	3673917.0	23047.0	1201.0	0.012386824507714153	0.0062340341967084345	0.9999995225120993	0.049529858132629494	0.9504701418673706	0.9504701418673706	HG006	giabHC	-1	-2	sent	sentd
I0-1x_HG006_grapev2_0-sent-sentd-SNPts	SNPts	I0-1x_HG006_grapev2_0	336562667.0	336302174.0	259376.0	1117.0	31.0	0.008538417144102034	0.00428802309467049	0.9999999078210028	0.02700348432055749	0.9729965156794425	0.9729965156794426	HG006	giabHC_x_clinvar_genes	-1	-2	sent	sentd
